1.0,1.0,0.8624342971258295
1.0,1.0,0.6173385849836504
1.0,1.0,0.9761931241727927
1.0,1.0,0.8937746003518652
1.0,1.0,0.9569491553820747
1.0,1.0,0.9552570339591993
1.0,1.0,0.7696076516553498
1.0,1.0,0.812132679910003
1.0,1.0,0.5971885483553085
1.0,1.0,0.8793673672996457
1.0,1.0,0.6607022749720425
1.0,1.0,0.8859403303771572
1.0,1.0,0.6092900094439321
1.0,1.0,0.5231579877597856
1.0,1.0,0.624358375658003
1.0,1.0,0.6613961287342494
1.0,0.0,0.2369932639488427
1.0,1.0,0.78967470548351
1.0,1.0,0.9544401045265336
1.0,1.0,0.9642520888875857
1.0,1.0,0.9154981701916219
1.0,1.0,0.8538671235292224
1.0,1.0,0.898280821352978
1.0,1.0,0.870604594843805
1.0,1.0,0.9409267354783983
1.0,1.0,0.7849043926795845
1.0,1.0,0.9038475078599489
1.0,1.0,0.5979870213971193
1.0,1.0,0.5299622783593085
1.0,0.0,0.31652484366683004
1.0,1.0,0.8105140780201756
1.0,1.0,0.913731614858193
1.0,1.0,0.6895726936427118
1.0,1.0,0.7327690754170325
1.0,1.0,0.6516185920757812
1.0,1.0,0.9809558665984613
1.0,1.0,0.8786930803524342
1.0,0.0,0.43173702501240085
1.0,1.0,0.8600611236321253
1.0,1.0,0.649590583573809
1.0,1.0,0.8630468333152386
1.0,1.0,0.8947571485818547
1.0,1.0,0.8085459761515641
1.0,1.0,0.8919752833829288
1.0,1.0,0.8155283143574984
1.0,1.0,0.8937685721279387
1.0,0.0,0.20324741547932362
1.0,0.0,0.4325068433921881
1.0,1.0,0.5781861029572528
1.0,1.0,0.8069546325840684
1.0,1.0,0.9283718823359934
1.0,0.0,0.3592723215207489
1.0,1.0,0.9585348033754493
1.0,1.0,0.880073220205327
1.0,1.0,0.8963091029046524
1.0,1.0,0.8363977087012382
1.0,1.0,0.9429388843978054
1.0,1.0,0.9462168640109601
1.0,1.0,0.9101082034401015
1.0,1.0,0.9153333657269991
1.0,1.0,0.8889700186052097
1.0,1.0,0.794301044717656
1.0,1.0,0.6944858351619326
1.0,1.0,0.9024864161560312
1.0,1.0,0.8597281897121317
1.0,1.0,0.9602419725192288
1.0,1.0,0.6375959059405941
1.0,1.0,0.851329914858006
1.0,1.0,0.6769893096310592
1.0,1.0,0.8810307472740451
1.0,1.0,0.8488210464565485
1.0,1.0,0.886507870993111
1.0,1.0,0.8111320667157279
1.0,1.0,0.8818744764167257
1.0,1.0,0.7194247204831864
1.0,1.0,0.9430761665456182
1.0,0.0,0.26723523675331623
1.0,1.0,0.9556524329752176
1.0,1.0,0.8631225785481411
1.0,1.0,0.7914424707137752
1.0,1.0,0.9027460827076094
1.0,1.0,0.9820641975993383
1.0,1.0,0.9186152650897222
1.0,0.0,0.2389362314272415
1.0,1.0,0.6359297413691959
1.0,1.0,0.5529993443082943
1.0,1.0,0.6635501108052525
1.0,1.0,0.519400202158365
1.0,1.0,0.7178841475176381
1.0,1.0,0.5916438950409743
1.0,1.0,0.8282752095284491
1.0,1.0,0.9141803426694342
1.0,1.0,0.9509824688337464
1.0,1.0,0.8577716572463406
1.0,0.0,0.19329520233087807
1.0,0.0,0.4725682379273311
1.0,1.0,0.6031403855220904
1.0,1.0,0.7530304861775364
1.0,1.0,0.53409642087346
1.0,0.0,0.14153665663370998
1.0,1.0,0.9043845782825777
1.0,1.0,0.8743443760961378
1.0,1.0,0.8736741035480579
1.0,1.0,0.8233849436591314
1.0,1.0,0.7079754469433159
1.0,1.0,0.8212844343975649
1.0,1.0,0.9772487041723722
1.0,1.0,0.934112113302737
1.0,1.0,0.9341008518219357
1.0,1.0,0.7610790751350285
1.0,1.0,0.8513532244127594
1.0,0.0,0.4554744893660991
1.0,1.0,0.7580217381024192
1.0,1.0,0.9497637410082648
1.0,1.0,0.8968406323420853
1.0,1.0,0.8688960218482417
1.0,1.0,0.8359946938946677
1.0,1.0,0.7570077750125309
1.0,1.0,0.5450294403363612
1.0,1.0,0.7810499946859627
1.0,1.0,0.9571496157529908
1.0,1.0,0.6806663421540263
1.0,1.0,0.6680895181920323
1.0,1.0,0.8471728457200217
1.0,1.0,0.8310352519692835
1.0,1.0,0.590733385830881
1.0,1.0,0.5770662236811899
1.0,1.0,0.9043676536513753
1.0,1.0,0.8106907607348434
1.0,1.0,0.8185761636494203
1.0,1.0,0.9412453797924656
1.0,1.0,0.8961777036315896
1.0,1.0,0.858479368596772
1.0,1.0,0.9525375371263498
1.0,1.0,0.9282889822515177
1.0,1.0,0.7263974632150549
1.0,1.0,0.9312425017936962
1.0,1.0,0.9375395734299982
1.0,1.0,0.7521348958072835
1.0,1.0,0.7528564206492699
1.0,1.0,0.9660726194919901
1.0,1.0,0.9391939562038054
1.0,1.0,0.9158002436197163
1.0,1.0,0.5282242301355865
1.0,1.0,0.6046534821785825
1.0,1.0,0.6591721865272323
1.0,1.0,0.8604982772138724
1.0,1.0,0.6577972554348349
1.0,1.0,0.8873957779804408
1.0,1.0,0.8665085961276421
1.0,0.0,0.4505613687432471
1.0,1.0,0.818042109332037
1.0,0.0,0.4384228158253653
1.0,1.0,0.9438736759612151
1.0,1.0,0.6089645130512525
1.0,0.0,0.4475940087653289
1.0,0.0,0.4466056106671033
1.0,1.0,0.8066589095906057
1.0,1.0,0.6125922906139523
1.0,1.0,0.5919081055550837
1.0,0.0,0.22477237735782218
1.0,1.0,0.7747215059803522
1.0,1.0,0.8287395962575014
1.0,1.0,0.5656507437051935
1.0,0.0,0.44390349418927344
1.0,0.0,0.3867099111623722
1.0,1.0,0.6786683463154443
1.0,1.0,0.5503515755345297
1.0,0.0,0.4683874568562596
1.0,1.0,0.781497831006961
1.0,1.0,0.771977706319313
1.0,1.0,0.6918230753051413
1.0,1.0,0.8515658107470666
1.0,1.0,0.9339261623951977
1.0,1.0,0.7884370645396523
1.0,1.0,0.8293189027536164
1.0,0.0,0.2677960111178594
1.0,1.0,0.783848002456437
1.0,1.0,0.8178441338521774
1.0,1.0,0.8811502235623229
1.0,1.0,0.8662039208849583
1.0,1.0,0.7851057520816719
1.0,1.0,0.8853254252297377
1.0,1.0,0.9087461581770169
1.0,1.0,0.8888150532474777
1.0,1.0,0.9481328008205027
1.0,1.0,0.8617120892507357
1.0,1.0,0.7533481738536418
1.0,1.0,0.7217429310027579
1.0,1.0,0.8804101260489902
1.0,1.0,0.8669832193948402
1.0,1.0,0.6469159492545148
1.0,0.0,0.3833320105446589
1.0,0.0,0.3207231625526674
